	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
MTM1	5.03492026605988	0.00789391538802959	0.615166124171833	0.0128321685441583	0.989761691818834	0.999658563836992	MTM1
MYO1F	11.3433864078544	0.478716071358226	1.08420136354513	0.441537972054303	0.658823577911623	0.999658563836992	MYO1F
MTNR1A	0	NA	NA	NA	NA	NA	MTNR1A
MTTP	7.47696140252835	6.22858830196011	2.71476448341643	2.29433836342284	NA	NA	MTTP
MTR	7.07036847036805	-0.419166637294987	0.596005240017689	-0.703293543665064	0.481872833415829	0.999658563836992	MTR
MTRR	12.5975432376763	-0.14320836858529	0.548781269176571	-0.260957100085011	0.794125590389092	0.999658563836992	MTRR
MTX1	10.4188460457951	-0.204492596402179	0.477805913593383	-0.427982556482554	0.66866382021686	0.999658563836992	MTX1
MUC1	7.73523846008069	3.7798760004701	1.62021190061589	2.33295163369264	NA	NA	MUC1
MUC2	1.57304577730995	4.84396720503883	3.26174089335628	1.48508645027731	0.137520924920414	0.999658563836992	MUC2
MUC4	0.0983153610818717	0.982474520973914	3.44865606662119	0.284886199723735	0.775731329105818	0.999658563836992	MUC4
MUC6	0	NA	NA	NA	NA	NA	MUC6
MUC7	0	NA	NA	NA	NA	NA	MUC7
TRIM37	8.09076298190001	-0.00227071901993493	0.539256341098219	-0.00421083415599807	0.99664025036752	0.99967141415764	TRIM37
MUSK	0	NA	NA	NA	NA	NA	MUSK
MMUT	16.2445841091455	-0.335964161599831	0.413066730065413	-0.813341131459869	0.416022500876827	0.999658563836992	MMUT
MUTYH	4.93982683937211	0.296665628946892	0.615573580004957	0.481933660870409	0.629853073103168	0.999658563836992	MUTYH
MVD	11.9002107450553	0.264096517333009	0.519105691397833	0.508752883486708	0.610925449052387	0.999658563836992	MVD
MVK	7.20709829103712	-0.344707281716095	0.658328041505347	-0.523610206437326	0.600549681145591	0.999658563836992	MVK
MX1	41.5296811857507	1.1689689783274	1.00340166730592	1.16500601545343	0.244016557892801	0.999658563836992	MX1
ASTN1	0	NA	NA	NA	NA	NA	ASTN1
MX2	4.8369103757609	0.842503870146071	1.23938245981255	0.679777145041651	0.496645580196931	0.999658563836992	MX2
MXI1	27.9970495922718	-0.350320621129604	0.538688645764048	-0.650321152829808	0.515484796291483	0.999658563836992	MXI1
MYB	0.288967012651773	0.158091577576212	3.09998475893048	0.0509975338171518	0.959327485721713	0.999658563836992	MYB
MYBL1	3.59471912585369	-1.39714339186353	1.13754304802325	-1.22821144596804	0.219367603069585	0.999658563836992	MYBL1
MYBPC1	0	NA	NA	NA	NA	NA	MYBPC1
MYBL2	22.7821156087291	-0.0220860452327186	0.55902799445093	-0.0395079413767307	0.968485422158481	0.999658563836992	MYBL2
MYBPC2	0	NA	NA	NA	NA	NA	MYBPC2
MYBPC3	0	NA	NA	NA	NA	NA	MYBPC3
MYBPH	0	NA	NA	NA	NA	NA	MYBPH
MYC	76.6775770352466	-1.53262830890337	0.794737025918594	-1.92847226053408	0.053796411353706	0.999658563836992	MYC
MYCL	0.730547503964598	-0.148148623202102	1.99337347305047	-0.0743205551819593	0.940755321590769	0.999658563836992	MYCL
MYCN	1.58377322969568	-1.54521487007806	3.33086779771875	-0.463907595232796	0.64271395094027	0.999658563836992	MYCN
MYD88	26.7476911677801	0.327964523525035	0.476175669894797	0.688746914762558	0.490982547247787	0.999658563836992	MYD88
GADD45B	22.68072554159	0.944546588703397	0.511934767202024	1.84505263017359	0.0650298830136156	0.999658563836992	GADD45B
MYF6	0	NA	NA	NA	NA	NA	MYF6
MYH1	0	NA	NA	NA	NA	NA	MYH1
SERPINC1	0	NA	NA	NA	NA	NA	SERPINC1
MYH2	0	NA	NA	NA	NA	NA	MYH2
MYH3	0	NA	NA	NA	NA	NA	MYH3
MYH4	0	NA	NA	NA	NA	NA	MYH4
MYH6	0	NA	NA	NA	NA	NA	MYH6
MYH7	0	NA	NA	NA	NA	NA	MYH7
MYH8	0	NA	NA	NA	NA	NA	MYH8
MYH9	103.58725522192	-0.241530357235118	0.491914183691064	-0.491001002294347	0.623425738651126	0.999658563836992	MYH9
MYH10	25.0522464160211	0.241478358553816	0.802014868411306	0.301089628216189	0.76334614976699	0.999658563836992	MYH10
MYH11	0.59726068165814	2.7671841091537	2.61624932587739	1.05769128415377	0.290196210130699	0.999658563836992	MYH11
ZFHX3	1.38945345041367	-0.626437089688116	1.16085283867981	-0.539635230939813	0.589448615079428	0.999658563836992	ZFHX3
MYL1	0	NA	NA	NA	NA	NA	MYL1
MYL2	0	NA	NA	NA	NA	NA	MYL2
MYL3	0	NA	NA	NA	NA	NA	MYL3
MYL4	0.0983153610818717	0.982474520973914	3.44865606662119	0.284886199723735	0.775731329105818	0.999658563836992	MYL4
MYL5	1.28468259698726	0.0758255932150857	1.23446609366396	0.0614237957642328	0.951021701857374	0.999658563836992	MYL5
MYL6	429.593448151825	0.818245952233497	0.327846297774037	2.49582184636247	0.012566569734884	0.999658563836992	MYL6
MYLK	9.30414477084012	-1.39206012542933	1.07614192435072	-1.29356555481212	0.195815526776475	0.999658563836992	MYLK
MYO1A	5.01408341517546	6.51592754293711	3.24769555815829	2.00632338415125	NA	NA	MYO1A
MYO1C	38.7868142962127	0.649684138017392	0.388043578844013	1.67425560797272	0.094080374919889	0.999658563836992	MYO1C
MYO1D	29.8331677591399	1.84869213016158	0.844862911153085	2.18815633371626	0.0286582166140256	0.999658563836992	MYO1D
MYO1E	18.8100425000515	-0.157809753271083	0.496139022949812	-0.31807567228399	0.750427536778743	0.999658563836992	MYO1E
MYO5A	30.9101462233995	0.279475745212598	0.647427245174542	0.431671276264027	0.665980346679624	0.999658563836992	MYO5A
MYO5B	4.00841946158588	1.77618121678512	1.20763265142066	1.4707959533022	0.141346307166051	0.999658563836992	MYO5B
MYO6	4.23912198985322	0.479789511696207	0.946832593122611	0.506731089720816	0.612343513219252	0.999658563836992	MYO6
MYO7A	1.55171129899731	0.172549138080447	1.82360932199356	0.0946195744885846	0.924617001397964	0.999658563836992	MYO7A
MYO7B	1.86799186055556	5.09179022823715	3.25851554917727	1.56261038236345	0.118144264757425	0.999658563836992	MYO7B
MYO9A	1.09275580749019	-0.925688440806787	1.35987372346842	-0.680716470089427	0.496050912741377	0.999658563836992	MYO9A
MYO9B	31.3449012379774	-0.728602931861528	0.467737107655394	-1.5577188979377	0.119299898682008	0.999658563836992	MYO9B
MYO10	34.1652253365635	-0.192849300517426	0.543206266752864	-0.355020389713515	0.722574316147738	0.999658563836992	MYO10
MYOC	0.507936149694879	-1.96568541651502	3.4215723375697	-0.57449769362796	0.565631060824284	0.999658563836992	MYOC
MYOD1	0	NA	NA	NA	NA	NA	MYOD1
MYOG	0	NA	NA	NA	NA	NA	MYOG
PPP1R12A	9.40572142060618	0.0623672157970208	0.445812654255175	0.139895570934877	0.88874250075913	0.999658563836992	PPP1R12A
ATF1	8.2461073023307	0.271269769258563	0.459393683699762	0.590495208976039	0.554858696846165	0.999658563836992	ATF1
PPP1R12B	3.67334636850315	0.18618179595284	1.10605358148521	0.168329816086157	0.866323818673791	0.999658563836992	PPP1R12B
MYT1	0.179693585564878	-0.803695153832917	3.44865606662119	-0.233045899129145	0.815725764473039	0.999658563836992	MYT1
NAB1	16.1286713361827	0.204458746404749	0.426291803019763	0.479621576010624	0.631496501541771	0.999658563836992	NAB1
NAB2	16.6356072206267	0.10766993227597	0.456033674928061	0.236100836836128	0.813354424584257	0.999658563836992	NAB2
NACA	140.043881215442	-0.00744435749167119	0.205028708503162	-0.0363088542381195	0.971036089935319	0.999658563836992	NACA
NAGA	25.0671109193718	-0.36198025283236	0.479629062501145	-0.754708755438471	0.4504237519731	0.999658563836992	NAGA
NAGLU	29.075430946751	-0.0536869865942718	0.523401671908793	-0.102573204243847	0.918301710555231	0.999658563836992	NAGLU
ATF3	6.09858459251842	1.08757861628691	0.822861669276422	1.32170285346171	0.186267118115002	0.999658563836992	ATF3
HNRNPM	117.438802059465	-0.243295493781656	0.226306092286726	-1.07507266518218	0.282342196485951	0.999658563836992	HNRNPM
NAIP	0	NA	NA	NA	NA	NA	NAIP
NAP1L1	85.6693519419304	0.0960704200022051	0.311252234460142	0.308657768092289	0.757581872323147	0.999658563836992	NAP1L1
NAP1L2	0	NA	NA	NA	NA	NA	NAP1L2
NAP1L3	0.453596247063141	-1.82294151811649	3.42777328860021	-0.531815077787984	0.594854078837247	0.999658563836992	NAP1L3
NAP1L4	45.6275948619418	0.0447033793489415	0.359731439136119	0.124268758539134	0.901102482603418	0.999658563836992	NAP1L4
NARS1	83.7494607079015	-0.794082848140566	0.398271564457122	-1.99382260499307	0.0461714443038044	0.999658563836992	NARS1
NASP	15.0856259730979	0.0873974930504612	0.393063272396332	0.222349680542874	0.824041680411857	0.999658563836992	NASP
ATF4	116.921433053197	0.287726110049025	0.271690479701654	1.05902168660816	0.289589903285056	0.999658563836992	ATF4
CEACAM6	43.2587588760235	24.0371938741874	3.24199924728596	7.41431198489948	NA	NA	CEACAM6
NBL1	0	NA	NA	NA	NA	NA	NBL1
NUBP1	7.64623193617467	-0.25282851482835	0.584887707465085	-0.432268470684936	0.665546299875012	0.999658563836992	NUBP1
NBN	18.9527916178837	-0.0566443828659331	0.452446480226068	-0.125195764231894	0.900368570515512	0.999658563836992	NBN
NCAM1	0.702449378619952	-2.43273474593663	2.21357349728662	-1.09900789330856	0.271764622982041	0.999658563836992	NCAM1
NCAM2	0.698302519008693	-2.42775647633533	2.81920794089883	-0.861148424390897	0.389156301720582	0.999658563836992	NCAM2
NCBP1	12.3177337794499	-0.403372725654071	0.511414998411226	-0.788738552657231	0.43026483011141	0.999658563836992	NCBP1
NCF2	17.2728297668908	0.133540267093952	0.950547388231587	0.140487753422154	0.888274627883908	0.999658563836992	NCF2
NCF4	10.2937955275235	0.992013826620609	0.928295042080165	1.06864066019103	0.285231619575416	0.999658563836992	NCF4
NCK1	18.801904481344	-0.0647906935216672	0.395481146087395	-0.163827515325723	0.869866930226079	0.999658563836992	NCK1
NCL	277.269248755211	-0.184576861623436	0.323549501687569	-0.570474875284059	0.568355658182297	0.999658563836992	NCL
NDN	13.3849086274267	0.349053672745797	1.03941808952162	0.335816430620757	0.737009299155977	0.999658563836992	NDN
NDP	0	NA	NA	NA	NA	NA	NDP
NDUFA1	219.078031643632	0.474091296418558	0.348440307893009	1.36060979651106	0.173637034050936	0.999658563836992	NDUFA1
NDUFA2	72.9144590201899	0.140559771181592	0.410364421356697	0.34252426347511	0.731956387451042	0.999658563836992	NDUFA2
NDUFA3	98.8492215890742	0.105776278646991	0.385620345719878	0.274301602135455	0.783852853389205	0.999658563836992	NDUFA3
NDUFA4	115.081933588017	0.108484772295215	0.489377607085443	0.221679068932702	0.824563725304406	0.999658563836992	NDUFA4
NDUFA5	20.6414840404362	0.309969853789989	0.389991143780873	0.794812545702715	0.42672255206771	0.999658563836992	NDUFA5
ACLY	71.9599556498032	-0.414464906890827	0.375039028919855	-1.10512473350979	0.269105544683437	0.999658563836992	ACLY
NDUFA6	65.3040632628619	-0.177070727919691	0.317620088523102	-0.557492218905452	0.57719117393012	0.999658563836992	NDUFA6
NDUFA7	54.6136072246065	0.136530962787665	0.370478133199882	0.368526373225928	0.71248078374808	0.999658563836992	NDUFA7
NDUFA8	70.7180952652744	-0.502368696568281	0.349683815618537	-1.43663696782669	0.150821173691333	0.999658563836992	NDUFA8
NEB	0	NA	NA	NA	NA	NA	NEB
NDUFA9	39.8428668906707	-0.0317211028478018	0.27857114417234	-0.113870741860389	0.909340259287104	0.999658563836992	NDUFA9
NDUFA10	9.51162913723634	0.184297721209858	0.435415865603222	0.423268272400991	0.67209954003738	0.999658563836992	NDUFA10
NDUFAB1	129.803568354007	0.204552761056416	0.331895142393186	0.616317429599765	0.53768503756248	0.999658563836992	NDUFAB1
NDUFB1	112.441648663615	0.256067064567987	0.375435713703566	0.682053025914767	0.495205421909722	0.999658563836992	NDUFB1
NDUFB2	106.547901343512	0.75041839593513	0.409268222802289	1.83356135200765	0.0667191335862499	0.999658563836992	NDUFB2
NDUFB3	58.0748997287661	0.630585141983717	0.228140750894296	2.76401799990517	0.00570943896644718	0.999658563836992	NDUFB3
ATIC	48.2595266403406	-0.184344096231743	0.340401500834178	-0.541549011329253	0.588129225531394	0.999658563836992	ATIC
NDUFB4	51.4119723070577	0.336293016552083	0.316203434877117	1.06353372373318	0.287539980117967	0.999658563836992	NDUFB4
NDUFB5	102.506363099705	0.0891364210859816	0.355570766577069	0.25068545973017	0.802057303246537	0.999658563836992	NDUFB5
NDUFB6	51.8605901414208	-0.0180971365376816	0.44404766610436	-0.040754941235134	0.967491261175247	0.999658563836992	NDUFB6
NDUFB7	139.74896545539	0.0735802669305521	0.438290244587286	0.16788022968624	0.86667750379834	0.999658563836992	NDUFB7
NDUFB8	8.64267578562616	0.616355337223324	0.614357122901639	1.00325252893992	0.315739034085045	0.999658563836992	NDUFB8
NDUFB9	99.4901403788402	-0.45627134756031	0.498681144313571	-0.914956085192198	0.360214684784434	0.999658563836992	NDUFB9
NDUFB10	89.9978685336504	0.118657564073408	0.353096229397627	0.336048799716254	0.73683406724175	0.999658563836992	NDUFB10
NDUFC1	31.4539059314594	0.280751593641202	0.496568233000687	0.565383717650769	0.571812796981709	0.999658563836992	NDUFC1
NDUFC2	6.7127799463641	0.647944655802263	0.536560868648042	1.20758835327457	0.227205641329216	0.999658563836992	NDUFC2
NDUFS1	30.2002817029811	0.0675304021309463	0.381307387353422	0.177102265444321	0.85942806248824	0.999658563836992	NDUFS1
ATM	6.45518296061483	0.177001547497872	0.537391414064774	0.32937174444052	0.741874722051218	0.999658563836992	ATM
NDUFS2	62.1698373724801	0.146235881466717	0.401318329951295	0.364388742184949	0.715567740916976	0.999658563836992	NDUFS2
NDUFS3	27.7377419225525	0.319332528829416	0.324474455979097	0.98415306026428	0.325040261309105	0.999658563836992	NDUFS3
NDUFV1	62.5684450374692	0.199863429416369	0.246575872005605	0.810555500790546	0.41762098027799	0.999658563836992	NDUFV1
NDUFS4	59.9798995941887	-0.195123780965575	0.455289967973636	-0.428570350087033	0.668235926795581	0.999658563836992	NDUFS4
NDUFS5	247.82678868443	0.0635499681805855	0.20973850889991	0.302996185649973	0.76189276846223	0.999658563836992	NDUFS5
NDUFS6	102.115654951378	0.309885210383439	0.383289855104684	0.808487900883273	0.418809768352493	0.999658563836992	NDUFS6
NDUFS8	55.4140810995949	0.173903136308179	0.311488027414844	0.558297979384525	0.576640924500472	0.999658563836992	NDUFS8
NDUFV2	102.832674477592	0.0308752314789592	0.278505773017916	0.110860292569135	0.911727133391067	0.999658563836992	NDUFV2
RERE	13.2977845428502	-0.35735088220414	0.411153803543923	-0.869141618352959	0.384769675361179	0.999658563836992	RERE
NDUFV3	15.4700013303059	-0.762383804606118	0.429832500238532	-1.77367649999253	0.0761166757331068	0.999658563836992	NDUFV3
DRG1	51.3635971012121	-0.690874475166811	0.313259846937912	-2.2054357809341	0.0274235295383581	0.999658563836992	DRG1
NEDD4	2.20072804941225	0.427330857667234	1.03252432126465	0.413870016295436	0.67896930366324	0.999658563836992	NEDD4
SEPTIN2	90.6078452634807	0.15919990673021	0.281577683761197	0.565385383542064	0.571811664128861	0.999658563836992	SEPTIN2
RPL10A	561.479649682442	-0.0284760978088554	0.342545213709502	-0.083130917231279	0.933747442526063	0.999658563836992	RPL10A
NEDD8	13.4764267050531	0.0533018218943573	0.443848839062984	0.120090033370107	0.904411827471601	0.999658563836992	NEDD8
NEDD9	15.2882187986975	-0.468026389699892	0.8698688687174	-0.538042464250946	0.590547732464459	0.999658563836992	NEDD9
ATOH1	0.0983153610818717	0.982474520973914	3.44865606662119	0.284886199723735	0.775731329105818	0.999658563836992	ATOH1
NEFM	0.302437023704764	-1.2158873637815	3.44865606662119	-0.35256846153776	0.724411985120695	0.999658563836992	NEFM
LRRC37A2	0	NA	NA	NA	NA	NA	LRRC37A2
SUMO1P3	0	NA	NA	NA	NA	NA	SUMO1P3
SPIN2B	1.31331002025486	0.551325055706412	1.20504826169577	0.457512842623063	0.647302473553743	0.999658563836992	SPIN2B
GIMAP6	7.22118453475871	0.15139736288906	1.11948553464629	0.135238337793168	0.892423436335711	0.999658563836992	GIMAP6
LRRC18	0.0983153610818717	0.982474520973914	3.44865606662119	0.284886199723735	0.775731329105818	0.999658563836992	LRRC18
NEFH	5.62683717507291	-5.44056251298939	2.71441343521575	-2.004323454344	0.0450354230049005	0.999658563836992	NEFH
NELL1	3.17414693153013	4.47224766868234	1.8504292145571	2.41687043930117	0.0156545881007345	0.999658563836992	NELL1
NEFL	1.46807005162574	-3.49482999213785	2.78626381805759	-1.25430692150833	0.20973046911777	0.999658563836992	NEFL
ATOX1	173.964779308466	0.339194424893629	0.42638516503968	0.79551178770974	0.426315856829121	0.999658563836992	ATOX1
NEK1	2.35491227165505	-0.327110829079514	0.876268404528513	-0.373299810182612	0.708925317707003	0.999658563836992	NEK1
NEK2	6.65641945666569	-0.0899051944791216	0.525676875293331	-0.171027486093913	0.86420215322166	0.999658563836992	NEK2
NEK3	2.23883842140397	0.0708865143339457	0.997094887610143	0.0710930476274409	0.943323701361106	0.999658563836992	NEK3
NELL2	2.45269485894735	0.945518732450873	1.21430740547509	0.778648576289417	0.4361867559195	0.999658563836992	NELL2
NEO1	7.81147374312079	0.397278591284511	1.02694953787471	0.386853079564833	0.698864978844026	0.999658563836992	NEO1
NEU1	9.24741084970349	-0.102383841709172	0.624182101777513	-0.164028800918207	0.869708471020375	0.999658563836992	NEU1
NEU2	0	NA	NA	NA	NA	NA	NEU2
ATP1A1	274.115142271689	-0.245234846505151	0.51269731650516	-0.478322859532039	0.632420428604477	0.999658563836992	ATP1A1
NEUROD1	0	NA	NA	NA	NA	NA	NEUROD1
NEUROD2	0	NA	NA	NA	NA	NA	NEUROD2
NEUROG1	0	NA	NA	NA	NA	NA	NEUROG1
NF1	5.03108124214542	-0.145790544724132	0.639458033282702	-0.227990793978623	0.819653397411468	0.999658563836992	NF1
ATP1A2	0	NA	NA	NA	NA	NA	ATP1A2
NF2	7.38542476681468	-0.985725448853228	0.586694264792695	-1.68013479593418	0.092931092188139	0.999658563836992	NF2
NFATC1	3.28102669367807	-0.394130137239868	0.91231703906966	-0.432010058303618	0.665734102803295	0.999658563836992	NFATC1
NFATC2	4.38971904895875	-0.00420089453238133	0.719085470241623	-0.0058419961273446	0.995338787999424	0.999658563836992	NFATC2
NFIA	2.76564970876361	-0.331694018375705	0.888992351058299	-0.373112342283757	0.709064833092164	0.999658563836992	NFIA
NFATC3	6.40082796625144	0.101367734893683	0.553804657078999	0.183038791021259	0.854767581908566	0.999658563836992	NFATC3
NFATC4	1.84279730008273	0.521277516788199	1.19899436548488	0.434762273947292	0.663734991202198	0.999658563836992	NFATC4
NFE2	0.310180527027668	-1.2158873637815	3.44865606662119	-0.35256846153776	0.724411985120695	0.999658563836992	NFE2
NFE2L1	71.0840787260156	0.00760421573312069	0.3217949785281	0.0236306227272489	0.981147245563002	0.999658563836992	NFE2L1
ATP1A3	0.57979919891818	-0.929110473974257	2.96293393140608	-0.313577857449336	0.75384167907029	0.999658563836992	ATP1A3
NFE2L2	29.6142986624358	0.37487473172779	0.428297144332556	0.875267875792127	0.381428168890768	0.999658563836992	NFE2L2
NFIB	2.1897161264455	1.2486792232543	0.873141076578114	1.43010019428698	0.152688264461285	0.999658563836992	NFIB
NFIC	11.8781312823822	0.107010314728332	0.646114574824832	0.165621267338449	0.868455009524723	0.999658563836992	NFIC
NFIL3	13.6133933563533	0.209448304981807	0.428068913272384	0.48928641741507	0.624638935773082	0.999658563836992	NFIL3
NFIX	12.6565741245154	-0.504864831659627	0.650384458480861	-0.776255989939963	0.437597852984531	0.999658563836992	NFIX
ATP12A	0	NA	NA	NA	NA	NA	ATP12A
NFKB1	13.0091173948357	-0.20713726325955	0.445417449211714	-0.465040746890663	0.641902277100093	0.999658563836992	NFKB1
NFKB2	17.0146739378293	0.731600599417755	0.590693054543985	1.23854613456146	0.215513626817134	0.999658563836992	NFKB2
NFKBIA	64.7652863168081	0.951157043263586	0.573927452325836	1.65727748238742	0.0974633876640375	0.999658563836992	NFKBIA
NFKBIB	12.217552559101	0.0893734384343101	0.450973953127757	0.198178714789303	0.842905240340149	0.999658563836992	NFKBIB
NFKBIE	26.6460877584735	0.176641388951595	0.699787197320433	0.252421578485538	0.800715222823373	0.999658563836992	NFKBIE
NFKBIL1	2.40201321801919	-0.0328082071721302	0.848373507310584	-0.038671890257553	0.969151984963372	0.999658563836992	NFKBIL1
TONSL	8.5854625855182	-0.486827131034106	0.753585462651783	-0.64601449359309	0.518269969097139	0.999658563836992	TONSL
NFRKB	5.85880040037616	-0.442626654685298	0.639006097419175	-0.692679860916795	0.488510480301995	0.999658563836992	NFRKB
NFX1	7.20203008101041	-0.0361372607406641	0.520324647814231	-0.0694513721240551	0.944630338559445	0.999658563836992	NFX1
ACO1	17.9796722518623	-0.712724102050227	0.556572722999353	-1.28055880677978	0.200348676715917	0.999658563836992	ACO1
ATP1A4	0	NA	NA	NA	NA	NA	ATP1A4
NFYA	11.930575418727	0.0261624434091611	0.717348302314665	0.0364710466655359	0.970906764758142	0.999658563836992	NFYA
NFYB	5.65588420163896	0.00764664198678964	0.568218760565398	0.0134572149275412	0.989263020050708	0.999658563836992	NFYB
NFYC	10.7831476667894	-0.013027981936709	0.442407104399286	-0.029447949201446	0.976507331436013	0.999658563836992	NFYC
NGF	0	NA	NA	NA	NA	NA	NGF
NGFR	4.47890238876774	0.402739470553771	0.770924377686977	0.522411123853834	0.601384112562886	0.999658563836992	NGFR
NHLH1	0	NA	NA	NA	NA	NA	NHLH1
NHLH2	0.103467811004938	-0.391502943884337	3.44865606662119	-0.11352333672053	0.909615662646079	0.999658563836992	NHLH2
SNU13	94.4498256036685	-0.252406245898572	0.398657116225294	-0.633141202365818	0.526641438061347	0.999658563836992	SNU13
ATP1B1	95.128855327003	1.11778741447811	1.07473867846631	1.04005507280452	0.298314314899637	0.999658563836992	ATP1B1
NHS	0	NA	NA	NA	NA	NA	NHS
NID1	31.0914627085651	-0.852994333472191	0.876286085512125	-0.973419922528701	0.330344641276992	0.999658563836992	NID1
NINJ1	68.4261409944478	0.706762451155786	0.556525940260608	1.26995419265601	0.204100947551909	0.999658563836992	NINJ1
NINJ2	2.015913135614	-0.779467415528842	1.26322279975368	-0.617046664832867	0.537203946477012	0.999658563836992	NINJ2
NIT1	9.77592476924763	0.0571262911392497	0.490544223446605	0.116454925792165	0.907292006976629	0.999658563836992	NIT1
NKG7	82.923531803121	1.07740443274838	1.41635908598918	0.760685932971529	0.446844678885679	0.999658563836992	NKG7
ATP1B2	3.24341609276812	-2.06024448335809	1.39276903972342	-1.4792434528608	0.139075259917323	0.999658563836992	ATP1B2
NKTR	3.67061669799725	0.35745445029868	0.690517254509053	0.517661865745592	0.604694209257554	0.999658563836992	NKTR
NKX2-2	0.291471475252282	-1.2158873637815	3.44865606662119	-0.35256846153776	0.724411985120695	0.999658563836992	NKX2-2
NKX3-1	0.100812341234921	-0.391502943884337	3.44865606662119	-0.11352333672053	0.909615662646079	0.999658563836992	NKX3-1
NKX6-1	0.294427505531809	-1.2158893760451	3.08686973636961	-0.393890730703487	0.693661714144518	0.999658563836992	NKX6-1
